0,1,2
9.636448004857844,5.5893740966538905,-0.06841012143115162
8.430395417198644,7.217839376421331,0.0719538389658916
1.9526524163946357,7.634273486161208,0.09923167754978764
1.156870929350664,2.1926047159738262,1.0178084947502177
9.351315632744235,2.9671472931215237,0.025951282717917856
6.774839560098239,2.3229752100426904,0.036307646529808876
2.607915997899739,4.144281803440179,0.47179676753135524
6.324411524255159,9.80311672342655,0.12369535398649431
7.45115610637614,8.554823822988622,0.03192537826536647
0.8020598611145846,0.5871594937476898,0.5657254002331298
6.817452401055885,9.947031189842862,0.033755014342642504
7.391572876274312,3.0689610397749965,0.07486397392227942
0.09598699166248115,2.0044397449656772,0.2856732308545503
4.355502026247255,8.005226186031415,0.6179963416359038
0.16174866242394725,1.0463276050591663,0.6463859413905843
1.39639634251994,3.349952017106138,0.7956683467775624
9.870823322613317,3.3487919137328257,0.04165270589692664
3.224791604738897,4.754333771561253,0.21057449646658172
2.272942182855032,5.801944185998364,0.4358169878151413
7.412431213950187,6.3644076665265015,-0.057904227985418034
6.1558258403027715,3.4540030940516298,-0.039506960944457284
4.664976243681921,7.6719605833745135,0.3462804987086589
8.019672298878119,6.9489049951017465,-0.018660288311246234
4.388508999778285,0.5695915576200461,0.04714588707188876
4.884279634840714,3.2639031690118623,0.015206519556574597
2.503552178844941,9.634341621477095,0.06354089802098209
8.651158529858161,0.01638552319277453,-0.06144745467174266
9.860611375792633,5.193490485394413,0.011040241074922002
4.61848950920907,7.396718841242331,0.1660439102225295
4.5979205301217485,7.7035547694733575,0.2470729636894456
4.542348743545087,4.342315527288059,0.02915119232304103
0.007611569949882435,9.065856997306732,-0.0473774207235569
2.9104076905241216,6.13010116534213,0.8577267921501913
3.3162441524893937,5.215099770729886,0.39531714795453593
3.0082097665283714,7.444936855280847,0.3745843279715337
9.732580427175428,5.445974068339195,0.07030120285524971
3.6208314057987656,4.959296448451483,0.20262711067777112
1.5926935847997903,6.069767796596425,0.07288699830636086
0.6745990430947169,5.419593282118927,-0.0009471317363552931
8.694683627222485,3.203918592787982,-0.027321362374877114
4.737271269334226,8.52952570895161,0.5183776157191661
9.338819187676204,1.2296676755844593,0.0415875455592471
8.85093598026453,3.7564745115358766,0.039760967978430845
2.494693814093214,5.4140715173793685,0.7905957589011645
0.08668952021541054,3.443046626698878,0.1507189643080598
2.522969455781233,7.64202640740179,0.11701328328555738
6.72830218572898,1.920860398238008,0.04275794951056195
3.827747924846335,7.22569321967304,0.9190737568747559
2.8711040256390663,1.6322053717619234,0.09065603074829237
2.5697779450826017,2.3396358027972743,0.1312378987018999
8.439308657842062,7.903343001628701,0.08828659207102522
0.770802287898319,6.018521481731801,0.01327831159416231
3.422642605307505,6.191809307878681,0.6631217683764203
1.8165210768226026,8.256920558127781,0.1209381640569773
8.444459905215503,8.360565496500685,0.0029669829413131663
3.869953243798623,6.421957545515607,0.312116166694199
1.4607115786205604,7.1370985594800995,0.08228210058160387
8.09133480644295,5.041937490364178,0.002288987991861233
1.1889991470540884,7.352028187809432,0.0632556216287635
6.302444697809225,8.118925875871199,-0.011049019886493518
3.3095676630766913,2.23552090511315,0.10861606113553779
7.78130569199221,6.417143418981551,-0.03847835778909539
7.166571798777169,1.1165098815819008,0.07780631806888913
2.8791594042169812,9.170303738853878,0.14853663726102645
5.434048456216974,9.38753676776556,0.3807836907341141
7.593889088173478,9.513222223249075,0.017841422319213714
6.558157431202848,4.616863735175288,0.05692768628205738
9.216029847938335,8.213440089835467,-0.0065609630406488605
0.7592694553150603,9.701833022310296,-0.004287407889350043
9.782705525290257,9.3650161240323,-0.04884313229009658
1.9329534840590945,5.292147662817127,0.4041347823744746
2.7820926401602653,6.648957479609628,0.48878043201330157
0.37861601872895556,2.053242350560045,0.3891841176851153
5.073018290264245,5.872745522624445,0.07956945011644337
4.9175766911674295,4.681816845042919,0.07887381710493083
0.6930225671107804,3.9202325958102415,0.06543722794499858
4.239078686292173,6.643673768775927,0.2915921974762111
1.3237737980410091,2.1907141570978816,0.7807535858886955
6.93622472000711,0.42480467165673774,-0.06213461234741406
6.207468081263724,9.803444507484283,0.08768647740231236
8.907132126285497,3.8284778094361407,0.07461902609958272
4.409835766679354,2.143226390397585,0.019257322984114058
9.371061412219092,8.962581337188523,-0.013249599167021611
8.421961996163233,0.055193034895270054,0.08313042757096828
2.226382804248337,2.343944854319835,0.2601130448224161
2.683394765391923,5.284600108578388,0.9348643996392323
6.514999011535312,0.020394873983468065,0.016054794683606283
6.83566435723903,8.509404983463885,0.05097318151135621
0.42851132719853857,6.668384803994102,-0.02000870896115293
4.727725372175467,1.1131897499924714,0.05744561117613754
7.3400858259195045,3.2752223342419673,-0.05929057807786062
4.202948321786517,6.618717555028458,0.31144655720078485
7.267805173410128,8.15815927832865,0.08586075526400723
9.215837485900183,3.5228406988824137,-0.015252451655821897
5.410354735129297,3.14610210693726,0.091687541328678
4.865337890908147,9.62792431748092,0.9417993487560811
5.296882324254145,3.441392506965161,-0.016289397950183925
9.992942930093529,3.2641140875031462,-0.018538644077978148
8.757044520648268,1.8441339727997375,-0.031963865235361814
4.1394366175135335,0.8124040450386705,0.038951565309483155
7.279459123170549,9.231820584541007,0.0843791875187184
5.768237659454508,7.656237354470981,0.042055070051870425
0.698725384604223,2.504978812259475,0.4618751372513177
6.816271104031961,2.302804315298308,-0.034213403107979205
8.800216538168682,5.092682138858891,-0.02051252703943807
6.333798980078162,5.130438808685365,0.07958364015887055
7.551155242785617,8.76722108339266,0.08150308689678686
6.362404627475112,8.65561920017978,0.04500955191118141
0.7951642450579965,1.7769383114231652,0.912348992888664
5.2075893513769325,9.023681417254087,0.2766851200601055
8.43279243202038,7.270959584027038,0.06706297945987483
5.299966894309116,3.6774165189534624,0.01881163441719182
5.13667911229777,6.009580533349389,0.07648072459872607
4.941741926521623,4.005328301785321,0.0971662613804854
5.584954313488192,9.73413292648832,0.33110081210451875
4.805249859278927,0.26903892249450334,0.029099099628042746
9.744957402062592,2.7763495413682495,-0.004715590487318555
1.107624264372068,6.390777615382795,-0.01656725105940933
6.874817727603135,9.181638749047583,0.10871735710770764
4.322668410056185,1.4736130978987094,0.06479794606279625
3.1887226374008315,3.5334737258962745,0.12533641306691623
8.049407247643206,2.888937869339816,0.008333873530647557
5.974438358738741,7.06582020304254,0.10136524026641572
5.5724912464816345,6.1311065416598485,0.03472559185181198
5.729992019350715,1.9610539464514987,0.07645399054485533
9.400515921625388,9.611762993783813,-0.032886924531249834
8.048980816320192,9.16905368392551,-0.058624324644459345
2.6628445421013733,2.7095172904752465,0.2040324985982852
8.20282068722186,6.880546453783981,0.08344640373807749
9.51806115296283,0.27806111511703313,-0.022047970343161787
7.711341133657732,5.042216144536038,-0.05895195470023518
6.493112390838135,2.7194889278081416,-0.06594407734196066
4.624418106834154,4.085817005954786,-0.0029522017521058097
3.7249211997972176,8.224953600666558,0.6452937886811769
4.997166444221579,7.8851948310066255,0.19327323830335552
2.840524291785517,6.98258928302057,0.38261752157557605
1.5298383079070188,9.403520828094225,-0.03651570900094172
7.518204578254921,8.218886725414722,0.042477671741655135
7.776784313573603,2.843538368076093,0.07180921116881535
3.783307670391165,7.488531722058552,0.9511711722692672
6.218569256175791,8.688105468883466,0.13467806183246667
8.350690215062466,4.97325473032388,0.06417506688847306
6.751671459177871,9.93320678340924,0.1526243725800288
0.6611080373022582,0.1332540730460896,0.37479453752930886
5.363062859345552,0.2181029125127365,-0.02374672220760317
0.11851506872369688,4.719155960819021,0.10217374714933398
4.68466431242688,9.274193919292395,1.0421959465978625
7.534823295934113,7.336773884559352,0.08821139295008809
0.3340249536545359,7.951542666967417,0.052414940919737
5.160048779678112,0.7396965244201281,0.07096390952105175
4.693591562684306,4.495134579148084,0.01490921336841601
